instrument_token,,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
136081412,,531568,ASHUTPM,ASHUTOSH PAPER MILLS.,0,,0,0.01,1,EQ,BSE,BSE
137926916,,538777,ASIACAP,ASIA CAPITAL,0,,0,0.05,1,EQ,BSE,BSE
135770884,,530355,ASIANENE,ASIAN ENERGY SERVICES,0,,0,0.05,1,EQ,BSE,BSE
128005892,,500023,ASIANHOTNR,ASIAN HOTELS (NORTH),0,,0,0.05,1,EQ,BSE,BSE
128209924,,500820,ASIANPAINT,ASIAN PAINTS.,0,,0,0.05,1,EQ,BSE,BSE
136419332,,532888,ASIANTILES,ASIAN GRANITO INDIA.,0,,0,0.05,1,EQ,BSE,BSE
133000196,,519532,ASIANTNE,ASIAN TEA & EXPORTS.,0,,0,0.01,1,EQ,BSE,BSE
135910148,,530899,ASIAPAK,ASIA PACK.,0,,0,0.05,1,EQ,BSE,BSE
128515844,,502015,ASIIL,ASI INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
134255108,,524434,ASINPET,ASIAN PETROPRODUCTS & EXPORTS,0,,0,0.05,1,EQ,BSE,BSE
135865092,,530723,ASITCFIN,ASIT C.MEHTA FINANCIAL SERVICE,0,,0,0.05,1,EQ,BSE,BSE
129585668,,506194,ASL,ARIHANT SUPERSTRUCTURES LIMITE,0,,0,0.05,1,EQ,BSE,BSE
134766852,,526433,ASMTEC,ASM TECHNOLOGIES.,0,,0,0.05,1,EQ,BSE,BSE
227882756,,890167,ASMTECPP,ASM TECHNOLOGIES.,0,,0,0.05,1,EQ,BSE,BSE
138441732,,540788,ASPIRA,ASPIRA PATHLAB & DIAGNOSTICS L,0,,0,0.05,1,EQ,BSE,BSE
138717444,,541865,ASRL,ADD-SHOP E-RETAIL ,0,,0,0.05,1,EQ,BSE,BSE
138985220,,542911,ASSAMENT,ASSAM ENTRADE ,0,,0,0.05,1,EQ,BSE,BSE
136152836,,531847,ASTAR,ASIAN STAR CO.LTD.,0,,0,0.05,1,EQ,BSE,BSE
136483332,,533138,ASTEC,ASTEC LIFESCIENCES,0,,0,0.05,1,EQ,BSE,BSE
138489604,,540975,ASTERDM,ASTER DM HEALTHCARE ,0,,0,0.05,1,EQ,BSE,BSE
136404484,,532830,ASTRAL,ASTRAL,0,,0,0.05,1,EQ,BSE,BSE
136318212,,532493,ASTRAMICRO,ASTRA MICROWAVE PRODUCTS.,0,,0,0.05,1,EQ,BSE,BSE
129745924,,506820,ASTRAZEN,ASTRAZENECA PHARMA INDIA.,0,,0,0.05,1,EQ,BSE,BSE
138450948,,540824,ASTRON,ASTRON PAPER & BOARD MILL LIMI,0,,0,0.05,1,EQ,BSE,BSE
128055044,,500215,ATFL,AGRO TECH FOODS.,0,,0,0.05,1,EQ,BSE,BSE
138768900,,542066,ATGL,ADANI TOTAL GAS,0,,0,0.05,1,EQ,BSE,BSE
135727876,,530187,ATHARVENT,ATHARV ENTERPRISES.,0,,0,0.01,1,EQ,BSE,BSE
132461828,,517429,ATHENAGLO,ATHENA GLOBAL TECHNOLOGIES LIM,0,,0,0.05,1,EQ,BSE,BSE
137910532,,538713,ATISHAY,ATISHAY ,0,,0,0.05,1,EQ,BSE,BSE
128006916,,500027,ATUL,ATUL.,0,,0,0.05,1,EQ,BSE,BSE
136139524,,531795,ATULAUTO,ATUL AUTO.,0,,0,0.05,1,EQ,BSE,BSE
128007172,,500028,ATVPR,ATV PROJECTS INDIA.,0,,0,0.01,1,EQ,BSE,BSE
138396420,,540611,AUBANK,AU SMALL FINANCE BANK ,0,,0,0.05,1,EQ,BSE,BSE
136363012,,532668,AURIONPRO,AURIONPRO SOLUTIONS.,0,,0,0.05,1,EQ,BSE,BSE
135739652,,530233,AUROLAB,AURO LABORATORIES.,0,,0,0.05,1,EQ,BSE,BSE
134349828,,524804,AUROPHARMA,AUROBINDO PHARMA.,0,,0,0.05,1,EQ,BSE,BSE
130306308,,509009,AUSOMENT,AUSOM ENTERPRISE,0,,0,0.05,1,EQ,BSE,BSE
133633284,,522005,AUSTENG,AUSTIN ENGINEERING CO.LTD.,0,,0,0.05,1,EQ,BSE,BSE
129282564,,505010,AUTOAXLES,AUTOMOTIVE AXLES.,0,,0,0.05,1,EQ,BSE,BSE
136396036,,532797,AUTOIND,AUTOLINE INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
131142916,,512277,AUTOINT,AUTORIDERS INTERNATIONAL.,0,,0,0.05,1,EQ,BSE,BSE
136190468,,531994,AUTOPINS,AUTO PINS (INDIA).,0,,0,0.05,1,EQ,BSE,BSE
138406148,,540649,AVADHSUGAR,AVADH SUGAR & ENERGY,0,,0,0.05,1,EQ,BSE,BSE
136015364,,531310,AVAILFC,AVAILABLE FINANCE.,0,,0,0.05,1,EQ,BSE,BSE
136295940,,532406,AVANTEL,AVANTEL.,0,,0,0.05,1,EQ,BSE,BSE
131218692,,512573,AVANTI,AVANTI FEEDS.,0,,0,0.05,1,EQ,BSE,BSE
138057732,,539288,AVI,AVI POLYMERS.,0,,0,0.05,1,EQ,BSE,BSE
131099908,,512109,AVIVA,AVIVA INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
138292484,,540205,AVL,ADITYA VISION ,0,,0,0.05,1,EQ,BSE,BSE
130966788,,511589,AVONMORE,AVONMORE CAPITAL & MANAGEMENT,0,,0,0.05,1,EQ,BSE,BSE
139139076,,543512,AVROIND,AVRO INDIA ,0,,0,0.05,1,EQ,BSE,BSE
132890884,,519105,AVTNPL,AVT NATURAL PRODUCTS.,0,,0,0.05,1,EQ,BSE,BSE
139073028,,543254,AWHCL,ANTONY WASTE HANDLING CELL LIM,0,,0,0.05,1,EQ,BSE,BSE
139125252,,543458,AWL,ADANI WILMAR ,0,,0,0.05,1,EQ,BSE,BSE
131492356,,513642,AXELPOLY,AXEL POLYMERS.,0,,0,0.05,1,EQ,BSE,BSE
136247044,,532215,AXISBANK,AXIS BANK.,0,,0,0.05,1,EQ,BSE,BSE
136293124,,532395,AXISCADES,AXISCADES TECHNOLOGIES,0,,0,0.05,1,EQ,BSE,BSE
138814724,,542245,AXISCCDGG,AXIS MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138814468,,542244,AXISCCDID,AXIS MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138814980,,542246,AXISCCDPD,AXIS MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138815236,,542247,AXISCCGPG,AXIS MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
139099396,,543357,AXISCETF,AXIS MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
139097092,,543348,AXISHETF,AXIS MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
139096836,,543347,AXISTECETF,AXIS MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138824964,,542285,AXITA,AXITA COTTON ,0,,0,0.05,1,EQ,BSE,BSE
134105604,,523850,AXTEL,AXTEL INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
130286852,,508933,AYMSYNTEX,AYM SYNTEX ,0,,0,0.05,1,EQ,BSE,BSE
136004612,,531268,B2BSOFT,B2B SOFTWARE TECHNOLOGIES.,0,,0,0.05,1,EQ,BSE,BSE
136289284,,532380,BABA,BABA ARTS.,0,,0,0.05,1,EQ,BSE,BSE
134276100,,524516,BACPHAR,BACIL PHARMA.,0,,0,0.01,1,EQ,BSE,BSE
131001348,,511724,BAIDFIN,BAID FINSERV,0,,0,0.05,1,EQ,BSE,BSE
136442116,,532977,BAJAJ-AUTO,BAJAJ AUTO.,0,,0,0.05,1,EQ,BSE,BSE
136506628,,533229,BAJAJCON,BAJAJ CONSUMER CARE,0,,0,0.05,1,EQ,BSE,BSE
128007940,,500031,BAJAJELEC,BAJAJ ELECTRICALS.,0,,0,0.05,1,EQ,BSE,BSE
136442372,,532978,BAJAJFINSV,BAJAJ FINSERV.,0,,0,0.05,1,EQ,BSE,BSE
138207236,,539872,BAJAJHCARE,BAJAJ HEALTHCARE ,0,,0,0.05,1,EQ,BSE,BSE
128008196,,500032,BAJAJHIND,BAJAJ HINDUSTHAN SUGAR,0,,0,0.01,1,EQ,BSE,BSE
128125444,,500490,BAJAJHLDNG,BAJAJ HOLDINGS & INVESTMENT LT,0,,0,0.05,1,EQ,BSE,BSE
130033668,,507944,BAJAJST,BAJAJ STEEL INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
128008708,,500034,BAJFINANCE,BAJAJ FINANCE,0,,0,0.05,1,EQ,BSE,BSE
131138820,,512261,BAJGLOB,BAJAJ GLOBAL.,0,,0,0.01,1,EQ,BSE,BSE
136289796,,532382,BALAJITELE,BALAJI TELEFILMS.,0,,0,0.05,1,EQ,BSE,BSE
135935748,,530999,BALAMINES,BALAJI AMINES.,0,,0,0.05,1,EQ,BSE,BSE
138197508,,539834,BALGOPAL,BALGOPAL COMMERCIAL ,0,,0,0.05,1,EQ,BSE,BSE
138048260,,539251,BALKRISHNA,BALKRISHNA PAPER MILLS.,0,,0,0.05,1,EQ,BSE,BSE
128602884,,502355,BALKRISIND,BALKRISHNA INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
133969668,,523319,BALMLAWRIE,BALMER LAWRIE & CO.LTD.,0,,0,0.05,1,EQ,BSE,BSE
134354948,,524824,BALPHARMA,BAL PHARMA.,0,,0,0.05,1,EQ,BSE,BSE
128009732,,500038,BALRAMCHIN*,BALRAMPUR CHINI MILLS.,0,,0,0.05,1,EQ,BSE,BSE
133152516,,520127,BALTE,BALURGHAT TECHNOLOGIES.,0,,0,0.01,1,EQ,BSE,BSE
135964676,,531112,BALUFORGE,BALU FORGE INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
132939524,,519295,BAMBINO,BAMBINO AGRO INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
136087300,,531591,BAMPSL,BAMPSL SECURITIES.,0,,0,0.01,1,EQ,BSE,BSE
134873348,,526849,BANARBEADS,BANARAS BEADS.,0,,0,0.05,1,EQ,BSE,BSE
128010500,,500041,BANARISUG,BANNARI AMMAN SUGARS.,0,,0,0.05,1,EQ,BSE,BSE
130317572,,509053,BANASFN,BANAS FINANCE.,0,,0,0.05,1,EQ,BSE,BSE
128009988,,500039,BANCOINDIA,BANCO PRODUCTS (INDIA).,0,,0,0.05,1,EQ,BSE,BSE
134298116,,524602,BANDARAM,BANDARAM PHARMA PACKTECH LIMIT,0,,0,0.01,1,EQ,BSE,BSE
138535172,,541153,BANDHANBNK,BANDHAN BANK ,0,,0,0.05,1,EQ,BSE,BSE
136434180,,532946,BANG,BANG OVERSEAS.,0,,0,0.05,1,EQ,BSE,BSE
136226308,,532134,BANKBARODA,BANK OF BARODA,0,,0,0.05,1,EQ,BSE,BSE
50971908,,199109,BANKBEEINAV,INAV NIPPON INDIA ETF BANK,0,,0,0.01,1,EQ,BSE,BSE
151067140,,590106,BANKBEES,NIPPON INDIA ETF BANK BEES,0,,0,0.01,1,EQ,BSE,BSE
136230148,,532149,BANKINDIA,BANK OF INDIA,0,,0,0.05,1,EQ,BSE,BSE
128952836,,503722,BANSWRAS,BANSWARA SYNTEX.,0,,0,0.05,1,EQ,BSE,BSE
133935620,,523186,BAPACK,B&A PACKAGING INDIA,0,,0,0.05,1,EQ,BSE,BSE
139080452,,543283,BARBEQUE,BARBEQUE-NATION HOSPITALITY LI,0,,0,0.05,1,EQ,BSE,BSE
128069124,,500270,BARODARY,BARODA RAYON CORPORATION.,0,,0,0.05,1,EQ,BSE,BSE
131456516,,513502,BAROEXT,BARODA EXTRUSION.,0,,0,0.01,1,EQ,BSE,BSE
134319876,,524687,BASANTGL,BASANT AGRO TECH (INDIA).,0,,0,0.05,1,EQ,BSE,BSE
128010756,,500042,BASF,BASF INDIA.,0,,0,0.05,1,EQ,BSE,BSE
136364548,,532674,BASML,BANNARI AMMAN SPINNING MILLS L,0,,0,0.05,1,EQ,BSE,BSE
128011012,,500043,BATAINDIA,BATA INDIA.,0,,0,0.05,1,EQ,BSE,BSE
133633028,,522004,BATLIBOI,BATLIBOI.,0,,0,0.05,1,EQ,BSE,BSE
129608964,,506285,BAYERCROP,BAYER CROPSCIENCE.,0,,0,0.05,1,EQ,BSE,BSE
138226180,,539946,BAZELINTER,BAZEL INTERNATIONAL ,0,,0,0.05,1,EQ,BSE,BSE
129013764,,503960,BBL,BHARAT BIJLEE.,0,,0,0.05,1,EQ,BSE,BSE
128118532,,500463,BBOX,BLACK BOX,0,,0,0.05,1,EQ,BSE,BSE
128364804,,501425,BBTC,BOMBAY BURMAH TRADING CORP.LTD,0,,0,0.05,1,EQ,BSE,BSE
139179012,,543668,BBTCL,B&B TRIPLEWALL CONTAINERS LIMI,0,,0,0.05,1,EQ,BSE,BSE
132414980,,517246,BCCFUBA,BCC FUBA INDIA.,0,,0,0.05,1,EQ,BSE,BSE
136286212,,532368,BCG,BRIGHTCOM GROUP,0,,0,0.05,1,EQ,BSE,BSE
138142980,,539621,BCLENTERPR,BCL ENTERPRISES ,0,,0,0.01,1,EQ,BSE,BSE
134228996,,524332,BCLIL,BCL INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
137668100,,537766,BCP,B.C. POWER CONTROLS,0,,0,0.01,1,EQ,BSE,BSE
138766596,,542057,BCPL,BCPL RAILWAY INFRASTRUCTURE LI,0,,0,0.05,1,EQ,BSE,BSE
134355972,,524828,BDH,BDH INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
138532612,,541143,BDL,BHARAT DYNAMICS ,0,,0,0.05,1,EQ,BSE,BSE
138098436,,539447,BEARDSELL,BEARDSELL,0,,0,0.05,1,EQ,BSE,BSE
139072772,,543253,BECTORFOOD,MRS. BECTORS FOOD SPECIALITIES,0,,0,0.05,1,EQ,BSE,BSE
136517124,,533270,BEDMUTHA,BEDMUTHA INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
137988612,,539018,BEEKAY,BEEKAY STEEL INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
136357124,,532645,BEEYU,BEEYU OVERSEAS.,0,,0,0.01,1,EQ,BSE,BSE
128012548,,500049,BEL,BHARAT ELECTRONICS.,0,,0,0.05,1,EQ,BSE,BSE
138086148,,539399,BELLACASA,BELLA CASA FASHION & RETAIL LI,0,,0,0.05,1,EQ,BSE,BSE
133798404,,522650,BEMHY,BEMCO HYDRAULICS.,0,,0,0.05,1,EQ,BSE,BSE
128012292,,500048,BEML,BEML.,0,,0,0.05,1,EQ,BSE,BSE
130416132,,509438,BENARAS,BENARES HOTELS.,0,,0,0.05,1,EQ,BSE,BSE
136472324,,533095,BENGALASM,BENGAL & ASSAM COMPANY.,0,,0,0.05,1,EQ,BSE,BSE
136250884,,532230,BENGALT,BENGAL TEA & FABRICS.,0,,0,0.05,1,EQ,BSE,BSE
128013316,,500052,BEPL,BHANSALI ENGINEERING POLYMERS,0,,0,0.05,1,EQ,BSE,BSE
130426884,,509480,BERGEPAINT,BERGER PAINTS INDIA.,0,,0,0.05,1,EQ,BSE,BSE
134299140,,524606,BERLDRG,BERYL DRUGS.,0,,0,0.01,1,EQ,BSE,BSE
136023044,,531340,BERVINL,BERVIN INVESTMENT & LEASING LT,0,,0,0.05,1,EQ,BSE,BSE
136084996,,531582,BERYLSE,BERYL SECURITIES.,0,,0,0.01,1,EQ,BSE,BSE
138152964,,539660,BESTAGRO,BEST AGROLIFE,0,,0,0.05,1,EQ,BSE,BSE
130217988,,508664,BESTEAST,BEST EASTERN HOTELS.,0,,0,0.05,1,EQ,BSE,BSE
131194116,,512477,BETXIND,BETEX INDIA.,0,,0,0.05,1,EQ,BSE,BSE
138014724,,539120,BFFL,BANGALORE FORT FARMS ,0,,0,0.05,1,EQ,BSE,BSE
136525572,,533303,BFINVEST,BF INVESTMENT.,0,,0,0.05,1,EQ,BSE,BSE
138153476,,539662,BFLAFL,BFL ASSET FINVEST ,0,,0,0.05,1,EQ,BSE,BSE
136302084,,532430,BFUTILITIE,BF UTILITIES.,0,,0,0.05,1,EQ,BSE,BSE
138379524,,540545,BGJL,BHAKTI GEMS AND JEWELLERY LIMI,0,,0,0.05,1,EQ,BSE,BSE
136430084,,532930,BGRENERGY,BGR ENERGY SYSTEMS.,0,,0,0.05,1,EQ,BSE,BSE
129189380,,504646,BGWTATO,BHAGWATI AUTOCAST.,0,,0,0.05,1,EQ,BSE,BSE
136120068,,531719,BHAGCHEM,BHAGIRADHA CHEMICALS & INDUSTR,0,,0,0.05,1,EQ,BSE,BSE
135885572,,530803,BHAGIL,BHAGERIA INDUSTRIES ,0,,0,0.05,1,EQ,BSE,BSE
130418948,,509449,BHAGWOX,BHAGWATI OXYGEN.,0,,0,0.05,1,EQ,BSE,BSE
138398980,,540621,BHAGYAPROP,BHAGYANAGAR PROPERTIES,0,,0,0.05,1,EQ,BSE,BSE
131147780,,512296,BHAGYNAGAR,BHAGYANAGAR INDIA.,0,,0,0.05,1,EQ,BSE,BSE
131227652,,512608,BHANDHOS,BHANDARI HOSIERY EXPORTS.,0,,0,0.01,1,EQ,BSE,BSE
130944260,,511501,BHARAT,BHARAT BHUSHAN SHARE & COMMODI,0,,0,0.05,1,EQ,BSE,BSE
136156676,,531862,BHARATAGRI,BHARAT AGRI FERT & REALTY.,0,,0,0.05,1,EQ,BSE,BSE
128126212,,500493,BHARATFORG,BHARAT FORGE.,0,,0,0.05,1,EQ,BSE,BSE
129456132,,505688,BHARATGEAR,BHARAT GEARS.,0,,0,0.05,1,EQ,BSE,BSE
151045380,,590021,BHARATRAS,BHARAT RASAYAN.,0,,0,0.05,1,EQ,BSE,BSE
133946628,,523229,BHARATSE,BHARAT SEATS.,0,,0,0.05,1,EQ,BSE,BSE
138188548,,539799,BHARATWIRE,BHARAT WIRE ROPES ,0,,0,0.05,1,EQ,BSE,BSE
136308228,,532454,BHARTIARTL,BHARTI AIRTEL.,0,,0,0.05,1,EQ,BSE,BSE
134280708,,524534,BHASKAGR,BHASKAR AGROCHEMICALS.,0,,0,0.05,1,EQ,BSE,BSE
132612356,,518017,BHEEMACEM,BHEEMA CEMENTS.,0,,0,0.05,1,EQ,BSE,BSE
128026372,,500103,BHEL,BHARAT HEAVY ELECTRICALS.,0,,0,0.05,1,EQ,BSE,BSE
131653636,,514272,BHILSPIN,BHILWARA SPINNERS.,0,,0,0.05,1,EQ,BSE,BSE
134780932,,526488,BHUDEVI,BHUDEVI INFRA PROJECTS,0,,0,0.01,1,EQ,BSE,BSE
134874372,,526853,BI,BILCARE.,0,,0,0.05,1,EQ,BSE,BSE
134313732,,524663,BIBCL,BHARAT IMMUNOLOGICALS & BIOLOG,0,,0,0.05,1,EQ,BSE,BSE
128014852,,500058,BIHSPONG,BIHAR SPONGE IRON.,0,,0,0.01,1,EQ,BSE,BSE
134329092,,524723,BIJHANS,BIJOY HANS.,0,,0,0.05,1,EQ,BSE,BSE
139175172,,543653,BIKAJI,BIKAJI FOODS INTERNATIONAL LIM,0,,0,0.05,1,EQ,BSE,BSE
134826500,,526666,BIL,BHARTIYA INTERNATIONAL.,0,,0,0.05,1,EQ,BSE,BSE
129454340,,505681,BIMETAL,BIMETAL BEARINGS.,0,,0,0.05,1,EQ,BSE,BSE
138058244,,539290,BINDALAGRO,OSWAL GREENTECH ,0,,0,0.05,1,EQ,BSE,BSE
131639044,,514215,BINNY,BINNY.,0,,0,0.05,1,EQ,BSE,BSE
137118724,,535620,BINNYMILLS,BINNY MILLS.,0,,0,0.05,1,EQ,BSE,BSE
136325892,,532523,BIOCON,BIOCON.,0,,0,0.05,1,EQ,BSE,BSE
134245380,,524396,BIOFILCHEM,BIOFIL CHEMICALS & PHARMACEUTI,0,,0,0.05,1,EQ,BSE,BSE
136128516,,531752,BIOGEN,BIOGEN PHARMACHEM INDUSTRIES L,0,,0,0.01,1,EQ,BSE,BSE
128015364,,500060,BIRLACABLE,BIRLA CABLE ,0,,0,0.05,1,EQ,BSE,BSE
128085764,,500335,BIRLACORPN,BIRLA CORPORATION.,0,,0,0.05,1,EQ,BSE,BSE
136441348,,532974,BIRLAMONEY,ADITYA BIRLA MONEY.,0,,0,0.05,1,EQ,BSE,BSE
133658884,,522105,BIRLAPREC,BIRLA PRECISION TECHNOLOGIES L,0,,0,0.05,1,EQ,BSE,BSE
132992004,,519500,BKV,BKV INDUSTRIES.,0,,0,0.01,1,EQ,BSE,BSE
131630852,,514183,BLACKROSE,BLACK ROSE INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
136266244,,532290,BLBLIMITED,BLB.,0,,0,0.05,1,EQ,BSE,BSE
136316164,,532485,BLIL,BALMER LAWRIE INVESTMENTS.,0,,0,0.05,1,EQ,BSE,BSE
129586436,,506197,BLISSGVS,BLISS GVS PHARMA.,0,,0,0.05,1,EQ,BSE,BSE
136376068,,532719,BLKASHYAP,B.L.KASHYAP AND SONS.,0,,0,0.05,1,EQ,BSE,BSE
131436036,,513422,BLOIN,BLOOM INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
134713604,,526225,BLOOM,BLOOM DEKOR.,0,,0,0.05,1,EQ,BSE,BSE
138258692,,540073,BLS,BLS INTERNATIONAL SERVICES,0,,0,0.05,1,EQ,BSE,BSE
135980804,,531175,BLSINFOTE,BLS INFOTECH.,0,,0,0.01,1,EQ,BSE,BSE
129787140,,506981,BLUECHIPT,BLUE CHIP TEX INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
138139396,,539607,BLUECLOUDS,BLUE CLOUD SOFTECH SOLUTIONS L,0,,0,0.01,1,EQ,BSE,BSE
134812676,,526612,BLUEDART,BLUE DART EXPRESS.,0,,0,0.05,1,EQ,BSE,BSE
128017156,,500067,BLUESTARCO,BLUE STAR.,0,,0,0.05,1,EQ,BSE,BSE
138923268,,542669,BMW,BMW INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
130082820,,508136,BNALTD,B & A.,0,,0,0.05,1,EQ,BSE,BSE
138123780,,539546,BNL,BEEKAY NIRYAT ,0,,0,0.05,1,EQ,BSE,BSE
133892868,,523019,BNRSEC,B.N.RATHI SECURITIES.,0,,0,0.05,1,EQ,BSE,BSE
134238724,,524370,BODALCHEM,BODAL CHEMICALS.,0,,0,0.05,1,EQ,BSE,BSE
138015236,,539122,BODHTREE,BODHTREE CONSULTING ,0,,0,0.05,1,EQ,BSE,BSE
128366084,,501430,BOMBCYC,BOMBAY CYCLE & MOTOR AGENCY LT,0,,0,0.05,1,EQ,BSE,BSE
129189892,,504648,BOMBWIR,BOMBAY WIRE ROPES.,0,,0,0.05,1,EQ,BSE,BSE
128005124,,500020,BOMDYEING,BOMBAY DYEING & MFG.CO.LTD.,0,,0,0.05,1,EQ,BSE,BSE
130424324,,509470,BOMOXY-B1,BOMBAY OXYGEN INVESTMENTS LIMI,0,,0,0.05,1,EQ,BSE,BSE
139062020,,543211,BONLON,BONLON INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
139062276,,543212,BOROLTD,BOROSIL ,0,,0,0.05,1,EQ,BSE,BSE
128568068,,502219,BORORENEW,BOROSIL RENEWABLES,0,,0,0.05,1,EQ,BSE,BSE
128135684,,500530,BOSCHLTD,BOSCH.,0,,0,0.05,1,EQ,BSE,BSE
137463044,,536965,BPCAP,B. P. CAPITAL,0,,0,0.01,1,EQ,BSE,BSE
128140036,,500547,BPCL,BHARAT PETROLEUM CORPORATION L,0,,0,0.05,1,EQ,BSE,BSE
128018948,,500074,BPL,BPL.,0,,0,0.05,1,EQ,BSE,BSE
138520580,,541096,BPLPHARMA,BHARAT PARENTERALS ,0,,0,0.05,1,EQ,BSE,BSE
129456644,,505690,BRADYM,BRADY & MORRIS ENGINEERING CO.,0,,0,0.05,1,EQ,BSE,BSE
137137412,,535693,BRAHMINFRA,BRAHMAPUTRA INFRASTRUCTURE,0,,0,0.05,1,EQ,BSE,BSE
135732996,,530207,BRAWN,BRAWN BIOTECH.,0,,0,0.05,1,EQ,BSE,BSE
135743748,,530249,BRIDGESE,BRIDGE SECURITIES.,0,,0,0.01,1,EQ,BSE,BSE
136429828,,532929,BRIGADE,BRIGADE ENTERPRISES.,0,,0,0.05,1,EQ,BSE,BSE
134843140,,526731,BRIGHTBR,BRIGHT BROTHERS.,0,,0,0.05,1,EQ,BSE,BSE
136220932,,532113,BRIJLEAS,BRIJLAXMI LEASING & FINANCE LT,0,,0,0.01,1,EQ,BSE,BSE
138095108,,539434,BRIPORT,BRILLIANT PORTFOLIOS.,0,,0,0.01,1,EQ,BSE,BSE
128211204,,500825,BRITANNIA,BRITANNIA INDUSTRIES.,0,,0,0.05,1,EQ,BSE,BSE
138419204,,540700,BRNL,BHARAT ROAD NETWORK ,0,,0,0.05,1,EQ,BSE,BSE
137867780,,538546,BRPL,BANSAL ROOFING PRODUCTS,0,,0,0.05,1,EQ,BSE,BSE
136223492,,532123,BSELINFRA,BSEL INFRASTRUCTURE REALTY,0,,0,0.01,1,EQ,BSE,BSE
131595524,,514045,BSL,BSL.,0,,0,0.05,1,EQ,BSE,BSE
50969860,,199101,BSLNIFTINAV,INAV ADITYABIRLA SUN LIFE,0,,0,0.01,1,EQ,BSE,BSE
139129348,,543474,BSLNIFTY,ADITYA BIRLA SUN LIFE MUTUAL F,0,,0,0.01,1,EQ,BSE,BSE
138242052,,540008,BSLSENETFG,ADITYA BIRLA SUN LIFE MUTUAL F,0,,0,0.01,1,EQ,BSE,BSE
136294404,,532400,BSOFT,BIRLASOFT,0,,0,0.05,1,EQ,BSE,BSE
136475652,,533108,BTTL,BHILWARA TECHNICAL TEXTILES LT,0,,0,0.05,1,EQ,BSE,BSE
136430340,,532931,BURNPUR,BURNPUR CEMENT.,0,,0,0.01,1,EQ,BSE,BSE
132459780,,517421,BUTTERFLY,BUTTERFLY GANDHIMATHI APPLIANC,0,,0,0.05,1,EQ,BSE,BSE
132412420,,517236,CALCOM,CALCOM VISION.,0,,0,0.05,1,EQ,BSE,BSE
136290820,,532386,CALSOFT,CALIFORNIA SOFTWARE CO.LTD.,0,,0,0.05,1,EQ,BSE,BSE
134256644,,524440,CAMEXLTD,CAMEX.,0,,0,0.05,1,EQ,BSE,BSE
136405508,,532834,CAMLINFINE,CAMLIN FINE SCIENCES,0,,0,0.05,1,EQ,BSE,BSE
139141892,,543523,CAMPUS,CAMPUS ACTIVEWEAR ,0,,0,0.05,1,EQ,BSE,BSE
139067396,,543232,CAMS,COMPUTER AGE MANAGEMENT SERVIC,0,,0,0.05,1,EQ,BSE,BSE
136315652,,532483,CANBK,CANARA BANK,0,,0,0.05,1,EQ,BSE,BSE
133706756,,522292,CANDOUR,CANDOUR TECHTEX,0,,0,0.05,1,EQ,BSE,BSE
130866180,,511196,CANFINHOME,CAN FIN HOMES.,0,,0,0.05,1,EQ,BSE,BSE
136516356,,533267,CANTABIL,CANTABIL RETAIL INDIA.,0,,0,0.05,1,EQ,BSE,BSE
138421764,,540710,CAPACITE,CAPACIT'E INFRAPROJECTS LIMITE,0,,0,0.05,1,EQ,BSE,BSE
138034692,,539198,CAPFIN,CAPFIN INDIA ,0,,0,0.01,1,EQ,BSE,BSE
130945284,,511505,CAPITALT,CAPITAL TRUST.,0,,0,0.05,1,EQ,BSE,BSE
134333956,,524742,CAPPL,CAPLIN POINT LABORATORIES.,0,,0,0.05,1,EQ,BSE,BSE
131115268,,512169,CAPRICORN,CAPRICORN SYSTEMS GLOBAL SOLUT,0,,0,0.01,1,EQ,BSE,BSE
130428420,,509486,CAPRIHANS,CAPRIHANS INDIA.,0,,0,0.05,1,EQ,BSE,BSE
129916420,,507486,CAPRO,CAPROLACTAM CHEMICALS.,0,,0,0.05,1,EQ,BSE,BSE
